sentiment,tweet_id,date,flag,user,content
4,2190949521,Tue Jun 16 04:09:16 PDT 2009,NO_QUERY,mrMreynolds,"['brown', 'thank', 'follow']"
0,2066715856,Sun Jun 07 11:02:26 PDT 2009,NO_QUERY,rememberthe8bit,"['bluemixed', 'armies']"
0,1991178685,Mon Jun 01 06:33:15 PDT 2009,NO_QUERY,alixt,"['work', 'soon']"
0,1555728038,Sat Apr 18 20:31:31 PDT 2009,NO_QUERY,jesthestar,"['jessikaw', 'get', 'tiny', 'box', 'barge', 'noble', 'border', 'recall', 'think', 'need', 'friends']"
0,2199894090,Tue Jun 16 18:09:08 PDT 2009,NO_QUERY,mairataylor,"['oooooooooh', 'god', 'report', 'grant', 'twitter', 'pleeeease']"
4,1985085174,Sun May 31 16:24:02 PDT 2009,NO_QUERY,SiaLikeWhoa,"['sinnamonlove', 'yep', 'wait', 'want', 'pick', 'kitten', 'brain', 'quotheartquot']"
4,1752824277,Sat May 09 23:07:01 PDT 2009,NO_QUERY,KayViperEtc,"['happy', 'mother', 'day', 'mummy', 'grand', 'hata', 'ill']"
0,2062819948,Sun Jun 07 00:24:31 PDT 2009,NO_QUERY,jimmski,"['saul', 'sadly', 'paul', 'couple', 'weeks', 'steal', 'course', 'gig']"
0,2244691555,Fri Jun 19 15:05:08 PDT 2009,NO_QUERY,ChynaJ,"['sekssadikt', 'org', 'quit', 'come', 'chance', 'visit', 'n']"
4,2068668228,Sun Jun 07 14:29:09 PDT 2009,NO_QUERY,rachmittens,"['carlobeecroft', 'yes', 'agree', 'lamina', 'kate', 'like', 'root', 'lamina', 'definitely', 'rightful', 'winner']"
4,1823792706,Sat May 16 23:00:14 PDT 2009,NO_QUERY,monitron,"['best', 'thing', 'thank', 'tittergrrl', 'great', 'game', 'endure', 'wackiness', 'interruption']"
4,2191648727,Tue Jun 16 05:42:17 PDT 2009,NO_QUERY,martyndarkly,"['spiritualtramp', 'london', 'closet', 'rent', 'room']"
0,1990848113,Mon Jun 01 05:52:50 PDT 2009,NO_QUERY,JeanneBehr,"['selle', 'great', 'little', 'tire', 'stay', 'late', 'nights', 'row', 'watch', 'hockey', 'pen', 'lose', 'game']"
0,1981703011,Sun May 31 09:42:53 PDT 2009,NO_QUERY,paulpuddifoot,"['esthersausages', 'dont', 'hang', 'long']"
4,1961528014,Fri May 29 09:38:28 PDT 2009,NO_QUERY,mgrimaldi,"['pattomasulo', 'hilarious', 'awful', 'time', 'like', 'utah', 'donna', 'crywaityep', 'go']"
0,2208137434,Wed Jun 17 08:49:35 PDT 2009,NO_QUERY,ShonaQ,"['jaffa', 'come']"
0,1795306167,Thu May 14 07:32:11 PDT 2009,NO_QUERY,debbieorah,"['morning', 'sweets', 'shut', 'cable', 'internet', 'day', 'better', 'work']"
0,2231508341,Thu Jun 18 18:38:46 PDT 2009,NO_QUERY,HolyPanic,"['starve', 'eat', 'today']"
0,2326586124,Thu Jun 25 07:14:29 PDT 2009,NO_QUERY,Beth25_09,"['think', 'head', 'bed', 'work', 'morning', 'arrggghhh']"
0,1968648335,Fri May 29 21:53:43 PDT 2009,NO_QUERY,TheRealJerri,"['anyidiot', 'yeah', 'try', 'think']"
4,2188599468,Mon Jun 15 22:11:46 PDT 2009,NO_QUERY,BarackOMamba24,"['jociegrossie', 'www', 'ask', 'long', 'time', 'ago', 'right', 'lb', 'airport', 'palmar', 'carson', 'paramount']"
4,1554431371,Sat Apr 18 16:58:46 PDT 2009,NO_QUERY,secrethippie,"['date', 'night']"
0,2069523238,Sun Jun 07 16:02:04 PDT 2009,NO_QUERY,Thandis,"['alabama', 'cousin', 'sa', 'buy', 'wife', 'porch', 'cheyenne', 'day', 'remind', 'wat', 'overseas']"
4,2001905123,Tue Jun 02 02:29:02 PDT 2009,NO_QUERY,blonde_idiot,"['silentdefeat', 'yep', 'miss', 'u']"
4,2055179555,Sat Jun 06 08:50:55 PDT 2009,NO_QUERY,VanessaDiCapua,"['good', 'morning', 'twenties']"
4,1573387876,Tue Apr 21 00:56:31 PDT 2009,NO_QUERY,lightinthesky,"['blacksneakers', 'sashasayssashay', 'nice', 'buy']"
0,2057735252,Sat Jun 06 13:33:48 PDT 2009,NO_QUERY,hottlittledncr,"['love', 'miss', 'lttslttelt']"
4,1963093910,Fri May 29 12:11:35 PDT 2009,NO_QUERY,tangokjewelry,"['craftbizcoach', 'know', 'time', 'tattoo', 'know', 'road', 'come']"
0,2069140146,Sun Jun 07 15:20:06 PDT 2009,NO_QUERY,LauraDunne,"['gracecoppinger', 'havana', 'yeah', 'week', 'like', 'wednesday', 'think', 'invite', 'get', 'lose', 'post', 'news']"
0,1957170449,Thu May 28 23:43:00 PDT 2009,NO_QUERY,Fiah29,"['say', 'get', 'number', 'get', 'low', 'httpplurkcompwxpdr']"
0,1990333710,Mon Jun 01 04:34:45 PDT 2009,NO_QUERY,lyndsie112,"['hate', 'fact', 'june', 'school']"
4,2177864147,Mon Jun 15 06:49:41 PDT 2009,NO_QUERY,danfaust,"['steve', 'debate', 'fun', 'game', 'person', 'bitch', 'kitty', 'come', 'get', 'sock', 'nose', 'foi']"
4,1827469070,Sun May 17 10:46:34 PDT 2009,NO_QUERY,nickylovesheath,"['talk', 'zainab', 'webcam', 'wood', 'wood', 'want', 'add', 'send', 'direct', 'message']"
4,1974834236,Sat May 30 13:55:28 PDT 2009,NO_QUERY,MicciMarmalade,"['heart', 'malbrook']"
0,2057113096,Sat Jun 06 12:23:44 PDT 2009,NO_QUERY,raedragon,"['go', 'work']"
4,1753417754,Sun May 10 01:32:15 PDT 2009,NO_QUERY,gillanhoss,"['scylissynaptic', 'way', 'man', 'like', 'year', 'old']"
0,2223062438,Thu Jun 18 07:48:06 PDT 2009,NO_QUERY,Blacksoth,"['mystockvoice', 'damn', 'sorry']"
0,1835018284,Mon May 18 04:54:34 PDT 2009,NO_QUERY,sweetmash,"['rainy', 'day', 'funeral']"
4,1996555327,Mon Jun 01 15:16:58 PDT 2009,NO_QUERY,MutterFit,"['find', 'teabagging', 'hillarious', 'f', 'great', 'humour', 'pity', 'homophobianswith', 'humour', 'hello', 'nice', 'meet', 'u', 'mr', 'e']"
4,1970478508,Sat May 30 04:01:48 PDT 2009,NO_QUERY,Scar68,"['jusnate', 'thank']"
4,2057421973,Sat Jun 06 12:58:36 PDT 2009,NO_QUERY,rafadesrosiers,"['sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday', 'sunday']"
0,2015551756,Wed Jun 03 04:57:40 PDT 2009,NO_QUERY,alansmithtv,"['school', 'absolute', 'stable', 'drop', 'subject']"
0,2241988607,Fri Jun 19 11:37:45 PDT 2009,NO_QUERY,sophieee_93,"['lovely', 'start', 'weekend', 'tear', 'smack', 'head', 'draw', 'plan', 'clothe']"
4,2053738419,Sat Jun 06 05:33:03 PDT 2009,NO_QUERY,DiSCOLENA,"['swedish', 'du', 'thumb']"
0,2246229781,Fri Jun 19 17:17:03 PDT 2009,NO_QUERY,sometimesrandom,"['go', 'drop', 'sky', 'wind', 'realize', 'love', 'dog', 'til', 'leave', 'w']"
0,2017680470,Wed Jun 03 08:46:58 PDT 2009,NO_QUERY,Tileah,"['break', 'starve', 'lunchtime', 'pllllllzzzzz', 'come']"
4,1835561363,Mon May 18 06:16:07 PDT 2009,NO_QUERY,jayaka,"['best', 'phone', 'application', 'httptinyurlcomdgoggd']"
4,1795225852,Thu May 14 07:23:27 PDT 2009,NO_QUERY,ameliabunjamin,"['iv', 'battle', 'band', 'awesoommmeeeeeeeeee', 'httptwitpiccomhvx', 'entrance', 'bar']"
4,2174891751,Sun Jun 14 23:33:45 PDT 2009,NO_QUERY,franalations,"['aspotlesssmind', 'come', 'chill']"
4,1694455892,Mon May 04 02:42:35 PDT 2009,NO_QUERY,tamzinaki,"['bosse', 'cut', 'picture', 'dont', 'fat', 'lick', 'be', 'find', 'crop']"
4,2192247865,Tue Jun 16 06:44:45 PDT 2009,NO_QUERY,pandapaws30,"['need', 'house', 'feel', 'like', 'miles', 'cyrus', 'say', 'great', 'mind', 'think', 'alike']"
4,1833793913,Mon May 18 00:29:02 PDT 2009,NO_QUERY,andychin,"['edwintcg', 'yes']"
0,1794352588,Thu May 14 05:36:39 PDT 2009,NO_QUERY,AGirlnameBobbie,"['mean', 'true', 'go', 'happen', 'u', 'wont', 'able', 'look', 'sweets', 'follow', 'person']"
4,2057102002,Sat Jun 06 12:22:29 PDT 2009,NO_QUERY,nikki_x0x0,"['granulate', 'today']"
4,2179156706,Mon Jun 15 08:43:24 PDT 2009,NO_QUERY,nikki_21,"['days', 'till', 'death', 'cab', 'cutis', 'concert']"
0,2255346923,Sat Jun 20 11:07:38 PDT 2009,NO_QUERY,tangledupinme,"['wrong', 'voice', 'today', 'usual', 'sing', 'hit', 'note', 'low', 'ones']"
0,2282445122,Mon Jun 22 11:22:41 PDT 2009,NO_QUERY,QUACHicken,"['take', 'swim', 'class', 'charon', 'start', 'july', 'hopefully', 'ill', 'learn', 'float', 'fail', 'water']"
4,2015436369,Wed Jun 03 04:39:38 PDT 2009,NO_QUERY,taratempelhof,"['lushiousbabe', 'news', 'quand']"
4,2015653833,Wed Jun 03 05:12:22 PDT 2009,NO_QUERY,dniel,"['princessdblonde', 'ty']"
4,1989334833,Mon Jun 01 01:09:45 PDT 2009,NO_QUERY,sydff,['clearly']
4,1469423143,Tue Apr 07 06:20:13 PDT 2009,NO_QUERY,kristypage,"['think', 'find', 'good', 'group', 'help', 'focus']"
0,1827166214,Sun May 17 10:07:58 PDT 2009,NO_QUERY,purepulse64,"['ah', 'relax', 'sunday', 'fly', 'tomorrow', 'lame']"
4,1825240808,Sun May 17 04:56:44 PDT 2009,NO_QUERY,SkinCareDoc,"['fight', 'gas', 'company', 'stop', 'drive', 'sundays', 'car', 'pool', 'church', 'good', 'way', 'befriend', 'thy', 'neighbor', 'let']"
4,1881555360,Fri May 22 04:58:48 PDT 2009,NO_QUERY,nory_dianne,"['heart', 'altar']"
4,2180723125,Mon Jun 15 10:51:25 PDT 2009,NO_QUERY,socabrera,"['listen', 'de', 'radio', 'dinner', 'uruguay']"
4,2069045401,Sun Jun 07 15:09:47 PDT 2009,NO_QUERY,chelseagirl,"['melt', 'pot', 'jersey', 'boys', 'boy', 'love', 'great', 'months', 'present']"
0,1999963319,Mon Jun 01 21:08:50 PDT 2009,NO_QUERY,mizahisham,"['andyroddick', 'think', 'win', 'mind', 'ill', 'support', 'aid', 'tennis', 'fangirl']"
4,1983327971,Sun May 31 12:56:49 PDT 2009,NO_QUERY,KeelyVdance,['camp']
0,2196158348,Tue Jun 16 12:06:08 PDT 2009,NO_QUERY,AllieJoBean,"['thank', 'gas', 'morning']"
0,1795263934,Thu May 14 07:27:39 PDT 2009,NO_QUERY,k8wilkins,"['log', 'computer', 'work', 'get', 'lot', 'today', 'help']"
4,1996692154,Mon Jun 01 15:31:16 PDT 2009,NO_QUERY,Aurianna,"['ebassman', 'crunchyk', 'gun', 'awesome', 'thank', 'pick']"
4,2190223433,Tue Jun 16 02:07:01 PDT 2009,NO_QUERY,jpattzz,"['mynameizkarin', 'night', 'mrs', 'pine']"
4,2062568939,Sat Jun 06 23:37:03 PDT 2009,NO_QUERY,Ashley_Lauren,"['darkbelle', 'good', 'night', 'discussions', 'soon', 'enjoy']"
0,2249150884,Fri Jun 19 21:48:33 PDT 2009,NO_QUERY,madb0o,"['pwnagetool', 'effect', 'phone']"
0,2192456125,Tue Jun 16 07:03:54 PDT 2009,NO_QUERY,Kclifton007,"['work', 'today']"
0,1694919958,Mon May 04 04:36:23 PDT 2009,NO_QUERY,Princesskat18,"['illrather', 'paralisedcan', 'hardly', 'thing', 'real', 'need', 'muddle']"
4,2000736360,Mon Jun 01 22:49:51 PDT 2009,NO_QUERY,tillypeaches,"['jolomoco', 'oh', 'probe', 'giggler']"
0,2179120680,Mon Jun 15 08:40:21 PDT 2009,NO_QUERY,dazedanez,"['say', 'umuulan', 'malakas', 'huge', 'dont', 'like', 'rain', 'gloomy', 'httpplurkcompu']"
0,2229478104,Thu Jun 18 15:46:55 PDT 2009,NO_QUERY,celestialteapot,"['dont', 'want', 'show', 'tomorrow']"
4,1760077877,Sun May 10 20:36:54 PDT 2009,NO_QUERY,MyNameIsScarf,"['jessicakorman', 'sorry', 'sleepy', 'day', 'bite', 'cloudy', 'feel', 'like', 'dont', 'want', 'awake', 'day', 'generally', 'ok', 'amp', 'u']"
0,1963166251,Fri May 29 12:18:19 PDT 2009,NO_QUERY,sjdvda,"['show', 'sennheiser', 'c', 'earbuds', 'months', 'love', 'dont', 'know', 'available']"
0,1995120728,Mon Jun 01 12:59:04 PDT 2009,NO_QUERY,margalicious,"['laurenconrad', 'want', 'episode', 'audit']"
0,2203861677,Wed Jun 17 00:43:02 PDT 2009,NO_QUERY,queenLUCIA,"['jennytranx', 'gift', 'candlelight', 'underclassmen']"
4,2190691091,Tue Jun 16 03:27:19 PDT 2009,NO_QUERY,nievems,"['co', 'u', 'overcome', 'drug']"
4,1979881886,Sun May 31 04:53:03 PDT 2009,NO_QUERY,magali777,"['ilovegraphics', 'yes', 'understand', 'hope', 'sunday', 'fun', 'forget', 'work', 'press', 'delete']"
0,2015701673,Wed Jun 03 05:19:13 PDT 2009,NO_QUERY,ian_si,"['ambermatson', 'burgle', 'bad', 'personal', 'experience', 'lose', 'bl', 'stuff', 'close', 'deadline', 'sorry']"
0,2237464004,Fri Jun 19 05:50:40 PDT 2009,NO_QUERY,adamread,"['thepheasant', 'look', 'expensive']"
4,2055445985,Sat Jun 06 09:19:53 PDT 2009,NO_QUERY,Laeme,"['mariaclopes', 'boys', 'tardinhas']"
0,2262663621,Sat Jun 20 22:58:21 PDT 2009,NO_QUERY,aaliyahlittle22,"['ubertwitter', 'update', 'post', 'post', 'wont', 'update', 'friends', 'post', 'twitter', 'gods', 'bout', 'b']"
4,2067838594,Sun Jun 07 13:02:53 PDT 2009,NO_QUERY,whisperlouder,"['chilly', 'maybe', 'trim', 'look', 'bite', 'shaggy', 'video']"
0,2064141917,Sun Jun 07 05:21:47 PDT 2009,NO_QUERY,Thomasjhays,"['sunday', 'day', 'rest', 'day', 'work', 'wrong', 'picture']"
4,2052956974,Sat Jun 06 02:41:57 PDT 2009,NO_QUERY,Jenny624,"['eat', 'photo']"
0,1796171063,Thu May 14 08:59:59 PDT 2009,NO_QUERY,already_used,"['like', 'goose', 'email', 'dead', 'like']"
0,2251146013,Sat Jun 20 02:34:46 PDT 2009,NO_QUERY,kamisoul,"['suck', 'gamble', 'give', 'good']"
0,2065589383,Sun Jun 07 08:54:20 PDT 2009,NO_QUERY,epicromantic,"['yeah', 'pretty', 'pick', 'wont', 'talk']"
0,2264676423,Sun Jun 21 04:36:46 PDT 2009,NO_QUERY,steve083,"['annoy', 'certain', 'people']"
4,2191754996,Tue Jun 16 05:54:40 PDT 2009,NO_QUERY,npann,"['threefourteen', 'year', 'old', 'sonya', 'connect', 'cable', 'work', 'fine']"
4,1558342620,Sun Apr 19 08:04:31 PDT 2009,NO_QUERY,Nutty_Tinux,"['intensive', 'golf', 'week', 'love', 'stay', 'home', 'tomorrow', 'guess', 'week', 'school', 'weekend', 'ill', 'ski']"
0,1997474386,Mon Jun 01 16:54:55 PDT 2009,NO_QUERY,lvenglarcz,"['find', 'charge', 'malbrook', 'booooo']"
4,1991548106,Mon Jun 01 07:14:17 PDT 2009,NO_QUERY,Vermontcom,"['hit', 'fan', 'facebook', 'weekend', 'grow', 'thank', 'httpbitlykta']"
4,1880655729,Fri May 22 02:01:18 PDT 2009,NO_QUERY,redbeanjon,"['piggyiling', 'kent', 'fire', 'drill', 'ah', 'maybe', 'hot', 'higher', 'chance', 'fire']"
4,2059415247,Sat Jun 06 16:53:17 PDT 2009,NO_QUERY,JusRite,"['chill', 'bone']"
4,1685590223,Sun May 03 01:05:31 PDT 2009,NO_QUERY,KelliBellyy,"['sickle', 'juice', 'mummy', 'love', 'best', 'friends']"
4,1960185388,Fri May 29 07:33:37 PDT 2009,NO_QUERY,rosciano,"['thing', 'like', 'subways', 'random', 'meet', 'see', 'yes', 'love', 'weird', 'coincidences']"
0,2193896380,Tue Jun 16 09:04:27 PDT 2009,NO_QUERY,meljaydlc,"['totally', 'love', 'weather', 'sad', 'go', 'like', 'tomorrow']"
4,2001779541,Tue Jun 02 02:02:44 PDT 2009,NO_QUERY,animagus,"['bore', 'wait', 'boss', 'ask', 'question', 'go', 'awl', 'use', 'initiative', 'use', 'initiative']"
0,1981844246,Sun May 31 10:00:29 PDT 2009,NO_QUERY,NekoPurrPurr,"['dump', 'honey', 'lavender', 'ice', 'cream', 'missuola']"
0,2055068967,Sat Jun 06 08:38:20 PDT 2009,NO_QUERY,samuelbowman,"['sound', 'like', 'newstalk', 'newsreader', 'green', 'get', 'upset', 'le']"
0,2284826324,Mon Jun 22 14:21:53 PDT 2009,NO_QUERY,DenisGobo,"['aaronbertrand', 'get', 'july', 'st', 'sure', 'know', 'money', 'player', 'rio', 'mb', 'ram']"
4,2059932709,Sat Jun 06 17:55:48 PDT 2009,NO_QUERY,bernadettereyes,"['count', 'hours', 'fire', 'documentaries', 'channel', 'pm', 'tonight', 'story', 'life', 'reporter', 'air']"
0,2184067359,Mon Jun 15 15:22:28 PDT 2009,NO_QUERY,sofashionistic1,['heartbroken']
0,1997161275,Mon Jun 01 16:21:44 PDT 2009,NO_QUERY,saribug00,"['man', 'want', 'graham', 'cotton', 'tonight', 'sell']"
0,2262954684,Sat Jun 20 23:36:36 PDT 2009,NO_QUERY,piratesaregrand,"['tomorrow', 'car', 'get', 'strip']"
4,2059116789,Sat Jun 06 16:16:48 PDT 2009,NO_QUERY,sl_winters,"['carahamilton', 'worry', 'kind', 'hard']"
0,2070458755,Sun Jun 07 17:43:56 PDT 2009,NO_QUERY,davelewistwit,"['shyness', 'call', 'seat', 'nasi', 'nick', 'e']"
0,1970710613,Sat May 30 04:56:14 PDT 2009,NO_QUERY,andrei_bobocea,"['manpower', 'las', 'de', 'twitter', 'dura', 'ore', 'de']"
4,1573385580,Tue Apr 21 00:55:54 PDT 2009,NO_QUERY,pazziz,"['bay', 'n', 'buy', 'submit', 'sum', 'special']"
4,2071366681,Sun Jun 07 19:16:46 PDT 2009,NO_QUERY,QueenFknBri,"['thank', 'god', 'munch', 'finally', 'enjoy', 'food']"
4,2191353581,Tue Jun 16 05:05:49 PDT 2009,NO_QUERY,REDVIAR,"['mmm', 'currently', 'check', 'shop', 'order', 'date', 'facebook']"
4,1573950377,Tue Apr 21 03:36:55 PDT 2009,NO_QUERY,alielayus,"['soon', 'nice', 'home', 'happy', 'reunite', 'bed', 'turntables', 'work']"
0,1974775538,Sat May 30 13:49:18 PDT 2009,NO_QUERY,kiwijem,"['feelouise', 'c', 'cos', 'near', 'pp']"
4,1989241322,Mon Jun 01 00:50:16 PDT 2009,NO_QUERY,esmeg,"['social', 'thank', 'mean', 'like', 'tease']"
0,2246038829,Fri Jun 19 17:00:23 PDT 2009,NO_QUERY,ashleyw13,"['ashleylilfoot', 'awesome', 'work', 'suck']"
0,1995355072,Mon Jun 01 13:21:26 PDT 2009,NO_QUERY,lowk3y,"['late', 'monday', 'study', 'session', 'progress']"
0,2184712490,Mon Jun 15 16:18:33 PDT 2009,NO_QUERY,monomyth,"['wish', 'apple', 'son', 'add', 'account']"
0,2260603462,Sat Jun 20 19:29:07 PDT 2009,NO_QUERY,wcdarling,"['nytimeskristof', 'site', 'amaze', 'join', 'control', 'form', 'future', 'decotix', 'site', 'crash']"
0,2202390824,Tue Jun 16 21:42:58 PDT 2009,NO_QUERY,kriciamorris,"['ursulagraham', 'nights', 'feel', 'like', 'swim', 'air']"
0,2057062395,Sat Jun 06 12:18:01 PDT 2009,NO_QUERY,ROBBIEEEEE,"['stupid', 'avenue', 'album', 'wont', 'download']"
0,2196687606,Tue Jun 16 12:48:06 PDT 2009,NO_QUERY,LetsTwatThis,"['liverpool', 'oh', 'good']"
4,1956873435,Thu May 28 22:54:43 PDT 2009,NO_QUERY,Tina541,"['mentally', 'forgive', 'u', 'blame', 'shiny', 'people', 'u', 'work']"
0,2250984370,Sat Jun 20 02:04:35 PDT 2009,NO_QUERY,yeahsamantha,"['finally', 'get', 'home', 'need', 'leave', 'predict', 'unfortunate', 'future', 'bladder']"
0,1755148231,Sun May 10 08:23:09 PDT 2009,NO_QUERY,hannahselina,"['coursework', 'time']"
0,2226320974,Thu Jun 18 11:48:29 PDT 2009,NO_QUERY,Senor_Chavez,"['hippoleetoe', 'guess', 'yes', 'u', 'reply']"
0,2235795821,Fri Jun 19 02:05:42 PDT 2009,NO_QUERY,ellisedrew,"['teeth', 'hurt', 'dentist', 'suck']"
4,2067216135,Sun Jun 07 11:57:29 PDT 2009,NO_QUERY,Darius_m,"['enrich', 'ignorance', 'bliss', 'x']"
4,1679986839,Sat May 02 10:38:27 PDT 2009,NO_QUERY,zoemurdock,"['moriahjovan', 'oh', 'mean', 'think', 'preraphaelite', 'look']"
4,1751955868,Sat May 09 20:41:29 PDT 2009,NO_QUERY,natalieloves,"['go', 'bed', 'goodnight', 'x']"
0,2324288085,Thu Jun 25 02:46:47 PDT 2009,NO_QUERY,twinklydave,"['strawberry', 'duck', 'close', 'nightmare', 'go', 'pint', 'timothy', 'taylor', 'rid', 'entitle']"
4,1958115090,Fri May 29 02:42:43 PDT 2009,NO_QUERY,GoddessArt8,"['twitmeditation', 'good', 'yes', 'meditation', 'years']"
4,1967023929,Fri May 29 18:50:06 PDT 2009,NO_QUERY,OFTOT,"['theycallmeyou', 'ha', 'glad', 'appreciate', 'take', 'apparently', 'untrue', 'dont', 'care', 'doorway', 'beer']"
4,1979198470,Sun May 31 02:01:48 PDT 2009,NO_QUERY,JJhitz,"['thank', 'show', 'hair', 'susan', 'morning', 'crew', 'gun', 'awesome', 'hope', 'fun']"
4,2030757113,Thu Jun 04 08:50:17 PDT 2009,NO_QUERY,meighankathleen,"['emaestas', 'woohoo', 'apartment', 'shop', 'fun', 'good', 'luck', 'let', 'know', 'go']"
0,2015407676,Wed Jun 03 04:34:59 PDT 2009,NO_QUERY,JustinRyan,"['urioxis', 'mark', 'use', 'sal', 'initial', 'lag', 'track']"
4,2062444541,Sat Jun 06 23:15:02 PDT 2009,NO_QUERY,ConquertheWORLD,"['liddomissval', 'hata', 'right', 'val', 'definitely']"
0,1978422628,Sat May 30 23:18:36 PDT 2009,NO_QUERY,MariekeJJS,"['try', 'ignore', 'tooth', 'ache', 'till', 'dentist', 'tomorrow']"
0,1695546150,Mon May 04 06:23:59 PDT 2009,NO_QUERY,Golbatasaurus,"['get', 'diploma']"
4,2014864717,Wed Jun 03 02:56:34 PDT 2009,NO_QUERY,xranarawr,"['alexandrastack', 'hey']"
4,2047456909,Fri Jun 05 13:40:49 PDT 2009,NO_QUERY,P_Lynn,"['dkuzny', 'great', 'sleep', 'till', 'like', 'pool']"
4,2046384093,Fri Jun 05 12:06:05 PDT 2009,NO_QUERY,karinlinardy,"['day', 'great', 'far', 'hope', 'continue', 'way', 'til', 'end', 'day']"
4,2058296195,Sat Jun 06 14:39:25 PDT 2009,NO_QUERY,SmileySarahhh,"['get', 'ready', 'party']"
4,2015476425,Wed Jun 03 04:45:59 PDT 2009,NO_QUERY,deastatic,"['ryanmoreriot', 'huge', 'ou', 'wont', 'need', 'money', 'sound', 'cool', 'kiss']"
0,2262253642,Sat Jun 20 22:09:45 PDT 2009,NO_QUERY,NezValenzuela,"['read', 'night', 'amp', 'study', 'question', 'course']"
0,2058541419,Sat Jun 06 15:08:45 PDT 2009,NO_QUERY,Kris3801,"['waver', 'rain']"
4,1979406127,Sun May 31 02:54:44 PDT 2009,NO_QUERY,Milla_swe,"['millaswe', 'httpwwwtwibescomgroupcrystalchappellfans', 'join', 'twice', 'u', 'fan', 'c']"
4,1468101298,Mon Apr 06 23:43:12 PDT 2009,NO_QUERY,shemah,"['phatelara', 'morning', 'debts', 'weeks', 'hope', 'nice', 'sleep']"
4,1468116399,Mon Apr 06 23:48:12 PDT 2009,NO_QUERY,patriciapiper,"['pesamob', 'sonya', 'years', 'old', 'best', 'holiday', 'life', 'amaze', 'hobby', 'south', 'african']"
0,2069315062,Sun Jun 07 15:39:09 PDT 2009,NO_QUERY,getvisible,"['dragonbirdy', 'ah', 'get', 'technical', 'stuff', 'need', 'concentrate']"
4,2047457490,Fri Jun 05 13:40:52 PDT 2009,NO_QUERY,GemMcC,"['news', 'tell', 'think', 'bed']"
0,1991435267,Mon Jun 01 07:02:02 PDT 2009,NO_QUERY,fagyismaci,"['tomorrow', 'exam', 'pray']"
0,2253735245,Sat Jun 20 08:39:33 PDT 2009,NO_QUERY,metermaid11,"['give', 'time', 'run', 'errands', 'work', 'hour', 'early']"
4,1995679497,Mon Jun 01 13:52:35 PDT 2009,NO_QUERY,BEESTROH,"['mslindaday', 'mmm', 'u', 'like', 'eat', 'dam', 'need', 'day', 'mix', 'cop', 'dat']"
4,2044430086,Fri Jun 05 09:20:48 PDT 2009,NO_QUERY,LouiseMrSocks,"['oneangrycat', 'dont', 'want', 'poorly', 'saturday']"
4,2052465619,Sat Jun 06 00:49:28 PDT 2009,NO_QUERY,chrisschweitzer,"['officialtila', 'hata', 'shave', 'crime', 'smile', 'face', 'face']"
0,2192745213,Tue Jun 16 07:29:24 PDT 2009,NO_QUERY,mafanweee,"['feel', 'like', 'torture', 'half', 'hours', 'time', 'eatdrinkpeetalk', 'seat']"
4,2189656464,Tue Jun 16 00:34:02 PDT 2009,NO_QUERY,xox_danielle,"['great', 'time', 'queensland']"
4,1957563582,Fri May 29 00:53:46 PDT 2009,NO_QUERY,din65,['follow']
4,1963777101,Fri May 29 13:13:58 PDT 2009,NO_QUERY,a2hosting,"['nickpiper', 'suggest', 'choose', 'quotlittlequot', 'bias']"
4,2072169847,Sun Jun 07 20:31:28 PDT 2009,NO_QUERY,jennmich97,"['sweetlilmzmia', 'sound', 'like', 'day', 'send', 'huge', 'way']"
4,1970655056,Sat May 30 04:43:40 PDT 2009,NO_QUERY,MelanieFresh27,"['gnomeangel', 'welcome', 'cold', 'melbourne', 'hope']"
4,1676457300,Fri May 01 22:06:06 PDT 2009,NO_QUERY,MercuryWest,"['hear', 'radio', 'come', 'see', 'wolverine', 'httpblipfmedu']"
4,1989064618,Mon Jun 01 00:13:47 PDT 2009,NO_QUERY,richcarranza,"['ti', 'like']"
4,2055242130,Sat Jun 06 08:57:56 PDT 2009,NO_QUERY,felicityfuller,"['manxiefi', 'yes', 'bet', 'nice']"
0,1932722158,Tue May 26 22:04:21 PDT 2009,NO_QUERY,SidCity,"['cutebutpsycho', 'sad', 'sex', 'word', 'joke', 'lead', 'talker', 'word', 'pp']"
0,2227023360,Thu Jun 18 12:40:51 PDT 2009,NO_QUERY,AmeNoTenshi,"['hobby', 'bitch', 'hobby', 'home']"
4,1823918843,Sat May 16 23:25:01 PDT 2009,NO_QUERY,SurlyAmy,"['rachaeldunlop', 'cut', 'photo']"
0,2188955907,Mon Jun 15 22:55:34 PDT 2009,NO_QUERY,JamesHaagensen,"['truly', 'great', 'follow', 'twitternoones']"
4,1991258777,Mon Jun 01 06:42:23 PDT 2009,NO_QUERY,einslive,"['welcome', 'output', 'nice', 'web', 'pp', 'future', 'ipmusicvideos', 'true']"
0,2249327466,Fri Jun 19 22:07:33 PDT 2009,NO_QUERY,kaylacelina,"['leslieannn', 'yeafrom', 'open', 'act', 'duets', 'jordan', 'kind', 'suck', 'wont', 'surprise', 'tomorrow']"
